frequency_kHz,TS_dB,model,bubble_diameter_m
178.13540687801003,-59.99429116251777,Breathing,
178.5461884858738,-59.99431748114233,Breathing,
178.95791735926042,-59.99434367855967,Breathing,
179.37059568257172,-59.99436975532796,Breathing,
179.7842256452461,-59.99439571200285,Breathing,
180.1988094417716,-59.994421549137364,Breathing,
180.614349271696,-59.99444726728203,Breathing,
181.03084733963993,-59.99447286698479,Breathing,
181.44830585530744,-59.99449834879112,Breathing,
181.8667270334981,-59.994523713243915,Breathing,
182.28611309411943,-59.99454896088363,Breathing,
182.7064662621973,-59.99457409224817,Breathing,
183.12778876788923,-59.99459910787301,Breathing,
183.5500828464948,-59.99462400829113,Breathing,
183.97335073846898,-59.99464879403306,Breathing,
184.3975946894324,-59.994673465626896,Breathing,
184.82281695018492,-59.994698023598275,Breathing,
185.24901977671624,-59.99472246847043,Breathing,
185.6762054302183,-59.994746800764176,Breathing,
186.10437617709795,-59.994771020997945,Breathing,
186.5335342889877,-59.99479512968773,Breathing,
186.96368204275922,-59.99481912734721,Breathing,
187.39482172053377,-59.99484301448766,Breathing,
187.82695560969609,-59.99486679161799,Breathing,
188.26008600290487,-59.9948904592448,Breathing,
188.6942151981064,-59.99491401787232,Breathing,
189.12934549854532,-59.99493746800248,Breathing,
189.56547921277837,-59.99496081013489,Breathing,
190.00261865468516,-59.99498404476685,Breathing,
190.44076614348123,-59.99500717239337,Breathing,
190.8799240037308,-59.9950301935072,Breathing,
191.32009456535772,-59.99505310859878,Breathing,
191.76128016365953,-59.995075918156324,Breathing,
192.20348313931814,-59.99509862266578,Breathing,
192.64670583841388,-59.99512122261086,Breathing,
193.0909506124364,-59.995143718473045,Breathing,
193.53621981829866,-59.99516611073161,Breathing,
193.98251581834813,-59.99518839986361,Breathing,
194.42984098037982,-59.99521058634389,Breathing,
194.87819767764952,-59.99523267064512,Breathing,
195.32758828888498,-59.995254653237815,Breathing,
195.7780151983001,-59.995276534590275,Breathing,
196.22948079560595,-59.995298315168675,Breathing,
196.68198747602517,-59.99531999543704,Breathing,
197.13553764030297,-59.99534157585724,Breathing,
197.59013369472146,-59.99536305688902,Breathing,
198.0457780511109,-59.99538443899002,Breathing,
198.50247312686403,-59.99540572261577,Breathing,
198.96022134494757,-59.99542690821969,Breathing,
199.4190251339155,-59.99544799625312,Breathing,
199.8788869279228,-59.99546898716531,Breathing,
200.3398091667367,-59.99548988140346,Breathing,
200.80179429575148,-59.99551067941268,Breathing,
201.2648447659996,-59.995531381636056,Breathing,
201.72896303416655,-59.99555198851461,Breathing,
202.194151562602,-59.99557250048737,Breathing,
202.66041281933474,-59.99559291799129,Breathing,
203.12774927808422,-59.99561324146134,Breathing,
203.59616341827427,-59.995633471330486,Breathing,
204.06565772504692,-59.99565360802971,Breathing,
204.53623468927418,-59.99567365198797,Breathing,
205.00789680757276,-59.99569360363228,Breathing,
205.48064658231587,-59.995713463387695,Breathing,
205.95448652164796,-59.99573323167727,Breathing,
206.4294191394965,-59.99575290892216,Breathing,
206.90544695558688,-59.99577249554153,Breathing,
207.38257249545418,-59.99579199195266,Breathing,
207.86079829045826,-59.995811398570865,Breathing,
208.34012687779565,-59.9958307158096,Breathing,
208.82056080051365,-59.99584994408036,Breathing,
209.30210260752452,-59.99586908379278,Breathing,
209.78475485361747,-59.995888135354605,Breathing,
210.2685200994739,-59.995907099171674,Breathing,
210.7534009116794,-59.995925975647985,Breathing,
211.23939986273885,-59.99594476518566,Breathing,
211.72651953108857,-59.99596346818499,Breathing,
212.2147625011116,-59.99598208504439,Breathing,
212.70413136315,-59.996000616160465,Breathing,
213.1946287135191,-59.996019061927974,Breathing,
213.68625715452208,-59.99603742273989,Breathing,
214.17901929446208,-59.99605569898732,Breathing,
214.67291774765795,-59.99607389105962,Breathing,
215.16795513445632,-59.996091999344344,Breathing,
215.6641340812472,-59.99611002422725,Breathing,
216.1614572204762,-59.99612796609231,Breathing,
216.65992719066026,-59.99614582532175,Breathing,
217.15954663639988,-59.996163602296015,Breathing,
217.66031820839487,-59.99618129739381,Breathing,
218.162244563457,-59.996198910992085,Breathing,
218.66532836452458,-59.996216443466075,Breathing,
219.16957228067741,-59.99623389518926,Breathing,
219.67497898714925,-59.99625126653342,Breathing,
220.1815511653439,-59.99626855786862,Breathing,
220.68929150284762,-59.9962857695632,Breathing,
221.19820269344513,-59.99630290198383,Breathing,
221.70828743713216,-59.99631995549548,Breathing,
222.21954844013152,-59.996336930461425,Breathing,
222.73198841490597,-59.9963538272433,Breathing,
223.24561008017315,-59.996370646201036,Breathing,
223.76041616092087,-59.99638738769295,Breathing,
224.27640938841975,-59.99640405207566,Breathing,
224.79359250023975,-59.99642063970418,Breathing,
225.31196824026276,-59.99643715093187,Breathing,
225.8315393586989,-59.99645358611047,Breathing,
226.35230861209956,-59.996469945590086,Breathing,
226.8742787633735,-59.99648622971924,Breathing,
227.3974525817999,-59.996502438844814,Breathing,
227.92183284304494,-59.996518573312116,Breathing,
228.4474223291747,-59.99653463346486,Breathing,
228.97422382867074,-59.99655061964518,Breathing,
229.50224013644564,-59.99656653219361,Breathing,
230.03147405385607,-59.99658237144915,Breathing,
230.5619283887196,-59.99659813774923,Breathing,
231.09360595532775,-59.996613831429705,Breathing,
231.62650957446272,-59.996629452824905,Breathing,
232.1606420734105,-59.996645002267606,Breathing,
232.6960062859778,-59.99666048008906,Breathing,
233.23260505250545,-59.996675886619,Breathing,
233.77044121988396,-59.996691222185625,Breathing,
234.30951764156973,-59.99670648711563,Breathing,
234.8498371775981,-59.9967216817342,Breathing,
235.3914026946007,-59.99673680636505,Breathing,
235.93421706581876,-59.99675186133036,Breathing,
236.47828317112004,-59.996766846950855,Breathing,
237.02360389701246,-59.99678176354578,Breathing,
237.57018213666115,-59.9967966114329,Breathing,
238.11802078990192,-59.99681139092853,Breathing,
238.66712276325865,-59.99682610234751,Breathing,
239.2174909699569,-59.99684074600326,Breathing,
239.76912832994023,-59.99685532220773,Breathing,
240.3220377698862,-59.996869831271425,Breathing,
240.8762222232205,-59.99688427350347,Breathing,
241.4316846301342,-59.99689864921151,Breathing,
241.98842793759752,-59.99691295870179,Breathing,
242.54645509937737,-59.99692720227918,Breathing,
243.10576907605116,-59.996941380247094,Breathing,
243.6663728350243,-59.99695549290759,Breathing,
244.2282693505444,-59.996969540561295,Breathing,
244.79146160371766,-59.996983523507495,Breathing,
245.3559525825255,-59.99699744204407,Breathing,
245.92174528183867,-59.997011296467534,Breathing,
246.48884270343504,-59.99702508707305,Breathing,
247.0572478560137,-59.99703881415439,Breathing,
247.62696375521276,-59.997052478004,Breathing,
248.19799342362342,-59.99706607891298,Breathing,
248.77033989080803,-59.997079617171075,Breathing,
249.34400619331436,-59.9970930930667,Breathing,
249.91899537469246,-59.99710650688695,Breathing,
250.49531048551162,-59.997119858917586,Breathing,
251.07295458337478,-59.99713314944307,Breathing,
251.65193073293668,-59.997146378746535,Breathing,
252.23224200591818,-59.997159547109824,Breathing,
252.8138914811246,-59.997172654813475,Breathing,
253.39688224446,-59.99718570213673,Breathing,
253.98121738894554,-59.997198689357575,Breathing,
254.56690001473387,-59.99721161675267,Breathing,
255.15393322912772,-59.99722448459743,Breathing,
255.7423201465944,-59.99723729316601,Breathing,
256.33206388878335,-59.997250042731274,Breathing,
256.9231675845432,-59.99726273356485,Breathing,
257.5156343699368,-59.99727536593711,Breathing,
258.1094673882597,-59.997287940117175,Breathing,
258.70466979005494,-59.99730045637294,Breathing,
259.30124473313185,-59.99731291497107,Breathing,
259.8991953825805,-59.99732531617697,Breathing,
260.4985249107909,-59.997337660254864,Breathing,
261.09923649746764,-59.99734994746774,Breathing,
261.7013333296479,-59.99736217807736,Breathing,
262.30481860171886,-59.9973743523443,Breathing,
262.90969551543304,-59.99738647052795,Breathing,
263.51596727992717,-59.99739853288648,Breathing,
264.12363711173725,-59.99741053967688,Breathing,
264.7327082348177,-59.997422491154936,Breathing,
265.34318388055647,-59.99743438757531,Breathing,
265.95506728779395,-59.997446229191446,Breathing,
266.5683617028384,-59.997458016255635,Breathing,
267.1830703794851,-59.997469749019004,Breathing,
267.7991965790319,-59.997481427731515,Breathing,
268.4167435702971,-59.99749305264202,Breathing,
269.0357146296378,-59.99750462399816,Breathing,
269.65611304096535,-59.997516142046486,Breathing,
270.2779420957648,-59.99752760703241,Breathing,
270.9012050931104,-59.99753901920019,Breathing,
271.5259053396851,-59.99755037879297,Breathing,
272.15204614979615,-59.99756168605279,Breathing,
272.77963084539454,-59.99757294122055,Breathing,
273.40866275609096,-59.997584144536056,Breathing,
274.03914521917426,-59.99759529623802,Breathing,
274.67108157962974,-59.997606396564024,Breathing,
275.3044751901554,-59.99761744575059,Breathing,
275.9393294111815,-59.99762844403313,Breathing,
276.5756476108865,-59.99763939164598,Breathing,
277.21343316521694,-59.997650288822406,Breathing,
277.8526894579032,-59.99766113579457,Breathing,
278.49341988047973,-59.99767193279361,Breathing,
279.1356278323008,-59.99768268004955,Breathing,
279.77931672056064,-59.997693377791386,Breathing,
280.4244899603097,-59.997704026247064,Breathing,
281.0711509744736,-59.997714625643475,Breathing,
281.719303193872,-59.997725176206444,Breathing,
282.368950057235,-59.99773567816078,Breathing,
283.0200950112236,-59.99774613173025,Breathing,
283.67274151044563,-59.99775653713761,Breathing,
284.3268930174764,-59.997766894604545,Breathing,
284.98255300287485,-59.99777720435177,Breathing,
285.63972494520414,-59.99778746659895,Breathing,
286.2984123310483,-59.997797681564734,Breathing,
286.95861865503133,-59.99780784946681,Breathing,
287.62034741983666,-59.99781797052182,Breathing,
288.283602136224,-59.99782804494542,Breathing,
288.94838632304976,-59.99783807295227,Breathing,
289.614703507284,-59.99784805475607,Breathing,
290.282557224031,-59.9978579905695,Breathing,
290.9519510165459,-59.99786788060426,Breathing,
291.6228884362556,-59.99787772507112,Breathing,
292.29537304277585,-59.99788752417984,Breathing,
292.96940840393165,-59.99789727813922,Breathing,
293.6449980957748,-59.9979069871571,Breathing,
294.32214570260345,-59.99791665144038,Breathing,
295.000854816982,-59.997926271194984,Breathing,
295.68112903975816,-59.99793584662591,Breathing,
296.3629719800845,-59.997945377937185,Breathing,
297.04638725543504,-59.99795486533192,Breathing,
297.73137849162697,-59.99796430901229,Breathing,
298.41794932283733,-59.99797370917953,Breathing,
299.106103391625,-59.99798306603395,Breathing,
299.7958443489476,-59.99799237977495,Breathing,
300.4871758541818,-59.998001650601,Breathing,
301.18010157514396,-59.998010878709636,Breathing,
301.874625188107,-59.99802006429753,Breathing,
302.5707503778228,-59.99802920756042,Breathing,
303.26848083753885,-59.99803830869315,Breathing,
303.9678202690207,-59.99804736788967,Breathing,
304.6687723825689,-59.99805638534302,Breathing,
305.37134089704114,-59.99806536124539,Breathing,
306.07552953986976,-59.99807429578803,Breathing,
306.78134204708374,-59.99808318916137,Breathing,
307.4887821633264,-59.99809204155491,Breathing,
308.19785364187624,-59.99810085315731,Breathing,
308.9085602446679,-59.99810962415636,Breathing,
309.6209057423097,-59.99811835473898,Breathing,
310.33489391410626,-59.99812704509121,Breathing,
311.0505285480761,-59.998135695398254,Breathing,
311.76781344097424,-59.99814430584449,Breathing,
312.4867523983097,-59.99815287661338,Breathing,
313.20734923436834,-59.99816140788761,Breathing,
313.92960777223084,-59.99816989984899,Breathing,
314.65353184379387,-59.99817835267849,Breathing,
315.37912528979155,-59.99818676655625,Breathing,
316.1063919598134,-59.99819514166161,Breathing,
316.83533571232743,-59.998203478173046,Breathing,
317.56596041469805,-59.99821177626822,Breathing,
318.2982699432091,-59.998220036124,Breathing,
319.03226818308184,-59.99822825791642,Breathing,
319.76795902849824,-59.998236441820694,Breathing,
320.50534638261894,-59.99824458801126,Breathing,
321.24443415760663,-59.998252696661744,Breathing,
321.98522627464445,-59.99826076794494,Breathing,
322.72772666395787,-59.998268802032875,Breathing,
323.4719392648364,-59.9982767990968,Breathing,
324.2178680256524,-59.998284759307154,Breathing,
324.96551690388446,-59.99829268283358,Breathing,
325.7148898661357,-59.99830056984497,Breathing,
326.46599088815776,-59.99830842050944,Breathing,
327.218823954869,-59.998316234994284,Breathing,
327.97339306037827,-59.99832401346608,Breathing,
328.7297022080041,-59.99833175609062,Breathing,
329.4877554102965,-59.99833946303292,Breathing,
330.2475566890594,-59.99834713445726,Breathing,
331.00911007536996,-59.99835477052714,Breathing,
331.7724196096022,-59.99836237140535,Breathing,
332.53748934144596,-59.998369937253855,Breathing,
333.304323329931,-59.99837746823396,Breathing,
334.0729256434459,-59.99838496450616,Breathing,
334.8433003597624,-59.998392426230254,Breathing,
335.6154515660542,-59.998399853565296,Breathing,
336.38938335892146,-59.998407246669586,Breathing,
337.16509984441007,-59.99841460570071,Breathing,
337.94260513803437,-59.998421930815546,Breathing,
338.7219033648004,-59.99842922217023,Breathing,
339.50299865922494,-59.99843647992019,Breathing,
340.28589516536044,-59.99844370422011,Breathing,
341.0705970368141,-59.99845089522401,Breathing,
341.8571084367728,-59.99845805308516,Breathing,
342.64543353802253,-59.99846517795614,Breathing,
343.43557652297284,-59.998472269988845,Breathing,
344.2275415836772,-59.998479329334444,Breathing,
345.02133292185573,-59.99848635614342,Breathing,
345.81695474891904,-59.99849335056556,Breathing,
346.6144112859877,-59.99850031274996,Breathing,
347.41370676391773,-59.998507242845065,Breathing,
348.21484542332007,-59.99851414099857,Breathing,
349.01783151458596,-59.99852100735755,Breathing,
349.82266929790666,-59.99852784206838,Breathing,
350.62936304329895,-59.99853464527675,Breathing,
351.43791703062476,-59.9985414171277,Breathing,
352.2483355496169,-59.99854815776559,Breathing,
353.0606228998993,-59.99855486733412,Breathing,
353.8747833910108,-59.99856154597633,Breathing,
354.69082134242916,-59.9985681938346,Breathing,
355.5087410835915,-59.998574811050645,Breathing,
356.32854695391995,-59.99858139776556,Breathing,
357.15024330284217,-59.99858795411974,Breathing,
357.9738344898169,-59.99859448025298,Breathing,
358.7993248843544,-59.99860097630442,Breathing,
359.62671886604255,-59.99860744241253,Breathing,
360.45602082456753,-59.998613878715176,Breathing,
361.28723515973803,-59.998620285349574,Breathing,
362.12036628151,-59.99862666245234,Breathing,
362.95541861000714,-59.998633010159395,Breathing,
363.7923965755477,-59.9986393286061,Breathing,
364.63130461866456,-59.99864561792718,Breathing,
365.47214719013215,-59.998651878256695,Breathing,
366.3149287509868,-59.99865810972813,Breathing,
367.1596537725536,-59.99866431247437,Breathing,
368.00632673646743,-59.99867048662763,Breathing,
368.85495213469784,-59.99867663231957,Breathing,
369.705534469574,-59.99868274968123,Breathing,
370.558078253806,-59.99868883884304,Breathing,
371.41258801051174,-59.99869489993482,Breathing,
372.2690682732381,-59.99870093308581,Breathing,
373.12752358598766,-59.99870693842465,Breathing,
373.9879585032402,-59.99871291607939,Breathing,
374.8503775899794,-59.9987188661775,Breathing,
375.7147854217146,-59.99872478884583,Breathing,
376.58118658450775,-59.99873068421067,Breathing,
377.449585674995,-59.998736552397745,Breathing,
378.31998730041244,-59.99874239353217,Breathing,
379.1923960786218,-59.9987482077385,Breathing,
380.0668166381319,-59.99875399514071,Breathing,
380.94325361812656,-59.99875975586222,Breathing,
381.82171166848605,-59.99876549002585,Breathing,
382.7021954498148,-59.9987711977539,Breathing,
383.5847096334631,-59.99877687916808,Breathing,
384.469258901555,-59.99878253438951,Breathing,
385.3558479470104,-59.99878816353883,Breathing,
386.244481473571,-59.99879376673605,Breathing,
387.1351641958267,-59.99879934410067,Breathing,
388.02790083923753,-59.99880489575162,Breathing,
388.92269614016226,-59.99881042180729,Breathing,
389.8195548458799,-59.998815922385546,Breathing,
390.7184817146186,-59.99882139760366,Breathing,
391.61948151557715,-59.99882684757842,Breathing,
392.5225590289539,-59.99883227242604,Breathing,
393.4277190459688,-59.99883767226221,Breathing,
394.33496636889186,-59.9988430472021,Breathing,
395.24430581106606,-59.99884839736032,Breathing,
396.155742196934,-59.99885372285099,Breathing,
397.06928036206455,-59.99885902378767,Breathing,
397.98492515317605,-59.99886430028343,Breathing,
398.90268142816484,-59.998869552450785,Breathing,
399.822554056128,-59.99887478040176,Breathing,
400.74454791739254,-59.998879984247864,Breathing,
401.66866790353777,-59.99888516410007,Breathing,
402.5949189174247,-59.99889032006887,Breathing,
403.5233058732192,-59.9988954522642,Breathing,
404.45383369641917,-59.99890056079555,Breathing,
405.3865073238821,-59.99890564577186,Breathing,
406.321331703848,-59.99891070730161,Breathing,
407.2583117959695,-59.99891574549273,Breathing,
408.19745257133445,-59.9989207604527,Breathing,
409.13875901249577,-59.99892575228848,Breathing,
410.0822361134944,-59.998930721106525,Breathing,
411.0278888798893,-59.99893566701285,Breathing,
411.97572232878076,-59.99894059011293,Breathing,
412.92574148884,-59.99894549051178,Breathing,
413.8779514003333,-59.998950368313935,Breathing,
414.83235711514976,-59.99895522362343,Breathing,
415.7889636968294,-59.998960056543844,Breathing,
416.7477762205872,-59.998964867178245,Breathing,
417.70879977334323,-59.99896965562927,Breathing,
418.6720394537465,-59.998974421999065,Breathing,
419.63750037220495,-59.99897916638929,Breathing,
420.6051876509098,-59.99898388890116,Breathing,
421.5751064238655,-59.9989885896354,Breathing,
422.5472618369145,-59.99899326869232,Breathing,
423.52165904776547,-59.9989979261717,Breathing,
424.4983032260221,-59.999002562172905,Breathing,
425.47719955320747,-59.99900717679484,Breathing,
426.4583532227951,-59.99901177013595,Breathing,
427.441769440233,-59.99901634229423,Breathing,
428.4274534229745,-59.99902089336721,Breathing,
429.415410400503,-59.99902542345197,Breathing,
430.4056456143625,-59.99902993264517,Breathing,
431.3981643181827,-59.999034421043014,Breathing,
432.39297177770965,-59.99903888874124,Breathing,
433.390073270831,-59.99904333583518,Breathing,
434.3894740876054,-59.9990477624197,Breathing,
435.39117953029154,-59.999052168589245,Breathing,
436.3951949133735,-59.99905655443783,Breathing,
437.4015255635923,-59.99906092005901,Breathing,
438.41017681997084,-59.99906526554593,Breathing,
439.4211540338455,-59.99906959099132,Breathing,
440.4344625688911,-59.99907389648746,Breathing,
441.4501078011529,-59.9990781821262,Breathing,
442.4680951190722,-59.99908244799899,Breathing,
443.4884299235158,-59.999086694196855,Breathing,
444.5111176278065,-59.99909092081039,Breathing,
445.5361636577485,-59.99909512792976,Breathing,
446.5635734516595,-59.99909931564478,Breathing,
447.5933524603965,-59.99910348404476,Breathing,
448.62550614738774,-59.99910763321865,Breathing,
449.6600399886585,-59.99911176325501,Breathing,
450.6969594728638,-59.999115874241944,Breathing,
451.7362701013133,-59.99911996626718,Breathing,
452.777977388005,-59.99912403941805,Breathing,
453.82208685965054,-59.999128093781444,Breathing,
454.86860405570627,-59.999132129443886,Breathing,
455.917534528404,-59.99913614649151,Breathing,
456.96888384277725,-59.99914014501002,Breathing,
458.0226575766942,-59.99914412508475,Breathing,
459.07886132088396,-59.99914808680064,Breathing,
460.1375006789696,-59.99915203024222,Breathing,
461.19858126749455,-59.99915595549366,Breathing,
462.2621087159557,-59.99915986263872,Breathing,
463.3280886668303,-59.999163751760776,Breathing,
464.39652677560713,-59.999167622942835,Breathing,
465.46742871081807,-59.999171476267506,Breathing,
466.54080015406464,-59.99917531181703,Breathing,
467.61664680005225,-59.999179129673266,Breathing,
468.69497435661634,-59.99918292991769,Breathing,
469.77578854475655,-59.99918671263141,Breathing,
470.85909509866343,-59.999190477895155,Breathing,
471.94489976575227,-59.999194225789296,Breathing,
473.03320830669026,-59.999197956393814,Breathing,
474.1240264954306,-59.999201669788334,Breathing,
475.2173601192397,-59.999205366052124,Breathing,
476.3132149787296,-59.99920904526405,Breathing,
477.41159688789,-59.99921270750267,Breathing,
478.51251167411573,-59.99921635284614,Breathing,
479.61596517824165,-59.999219981372256,Breathing,
480.7219632545696,-59.99922359315849,Breathing,
481.83051177090346,-59.999227188281914,Breathing,
482.9416166085764,-59.999230766819274,Breathing,
484.0552836624859,-59.99923432884696,Breathing,
485.1715188411217,-59.99923787444101,Breathing,
486.29032806659853,-59.9992414036771,Breathing,
487.411717274689,-59.99924491663056,Breathing,
488.5356924148518,-59.999248413376385,Breathing,
489.66225945026684,-59.999251893989225,Breathing,
490.79142435786355,-59.99925535854337,Breathing,
491.92319312835593,-59.99925880711278,Breathing,
493.05757176627066,-59.99926223977109,Breathing,
494.194566289983,-59.999265656591554,Breathing,
495.3341827317445,-59.99926905764713,Breathing,
496.47642713771927,-59.99927244301042,Breathing,
497.62130556801225,-59.999275812753694,Breathing,
498.76882409670316,-59.999279166948895,Breathing,
499.9189888118801,-59.99928250566762,Breathing,
501.07180581566826,-59.99928582898117,Breathing,
502.22728122426645,-59.999289136960485,Breathing,
503.38542116797544,-59.99929242967618,Breathing,
504.5462317912345,-59.99929570719857,Breathing,
505.7097192526501,-59.999298969597625,Breathing,
506.87588972503244,-59.99930221694299,Breathing,
508.04474939542473,-59.99930544930401,Breathing,
509.21630446513774,-59.99930866674969,Breathing,
510.39056114978376,-59.99931186934874,Breathing,
511.56752567930647,-59.999315057169525,Breathing,
512.7472042980179,-59.99931823028013,Breathing,
513.9296032646273,-59.99932138874829,Breathing,
515.1147288522789,-59.999324532641445,Breathing,
516.3025873485803,-59.999327662026744,Breathing,
517.493185055641,-59.99933077697099,Breathing,
518.6865282901008,-59.9993338775407,Breathing,
519.8826233831679,-59.999336963802094,Breathing,
521.0814766806486,-59.99934003582106,Breathing,
522.283094542983,-59.99934309366321,Breathing,
523.4874833452798,-59.99934613739383,Breathing,
524.6946494773464,-59.99934916707792,Breathing,
525.9045993437277,-59.99935218278019,Breathing,
527.1173393637353,-59.99935518456503,Breathing,
528.3328759714855,-59.99935817249656,Breathing,
529.5512156159302,-59.99936114663855,Breathing,
530.7723647608944,-59.99936410705456,Breathing,
531.9963298851072,-59.99936705380779,Breathing,
533.2231174822379,-59.99936998696118,Breathing,
534.4527340609312,-59.99937290657736,Breathing,
535.6851861448395,-59.99937581271871,Breathing,
536.9204802726604,-59.99937870544727,Breathing,
538.1586229981677,-59.99938158482483,Breathing,
539.3996208902506,-59.9993844509129,Breathing,
540.6434805329441,-59.99938730377268,Breathing,
541.8902085254676,-59.99939014346511,Breathing,
543.1398114822575,-59.99939297005084,Breathing,
544.3922960330027,-59.99939578359025,Breathing,
545.647668822682,-59.99939858414342,Breathing,
546.9059365115952,-59.999401371770176,Breathing,
548.1671057754032,-59.99940414653007,Breathing,
549.4311833051588,-59.99940690848236,Breathing,
550.6981758073465,-59.999409657686044,Breathing,
551.968090003914,-59.99941239419986,Breathing,
553.2409326323117,-59.99941511808224,Breathing,
554.5167104455248,-59.99941782939139,Breathing,
555.7954302121132,-59.99942052818522,Breathing,
557.0770987162429,-59.99942321452138,Breathing,
558.3617227577247,-59.99942588845726,Breathing,
559.6493091520516,-59.99942855004997,Breathing,
560.9398647304307,-59.999431199356394,Breathing,
562.2333963398241,-59.99943383643311,Breathing,
563.5299108429809,-59.99943646133646,Breathing,
564.8294151184782,-59.99943907412252,Breathing,
566.1319160607526,-59.99944167484712,Breathing,
567.4374205801415,-59.999444263565806,Breathing,
568.7459356029165,-59.99944684033389,Breathing,
570.0574680713204,-59.99944940520643,Breathing,
571.3720249436072,-59.999451958238225,Breathing,
572.6896131940741,-59.99945449948382,Breathing,
574.0102398131037,-59.99945702899751,Breathing,
575.3339118071957,-59.99945954683334,Breathing,
576.6606361990094,-59.999462053045114,Breathing,
577.9904200273962,-59.99946454768637,Breathing,
579.3232703474413,-59.99946703081043,Breathing,
580.6591942304967,-59.999469502470326,Breathing,
581.9981987642234,-59.9994719627189,Breathing,
583.3402910526246,-59.999474411608695,Breathing,
584.6854782160857,-59.999476849192064,Breathing,
586.0337673914133,-59.999479275521075,Breathing,
587.3851657318695,-59.999481690647585,Breathing,
588.7396804072137,-59.999484094623206,Breathing,
590.0973186037368,-59.99948648749931,Breathing,
591.4580875243038,-59.99948886932703,Breathing,
592.821994388387,-59.99949124015727,Breathing,
594.1890464321093,-59.99949360004068,Breathing,
595.5592509082783,-59.99949594902772,Breathing,
596.9326150864266,-59.99949828716857,Breathing,
598.3091462528525,-59.999500614513195,Breathing,
599.6888517106538,-59.99950293111135,Breathing,
601.071738779772,-59.999505237012556,Breathing,
602.4578147970255,-59.999507532266065,Breathing,
603.8470871161547,-59.999509816920956,Breathing,
605.2395631078547,-59.99951209102605,Breathing,
606.63525015982,-59.99951435462996,Breathing,
608.034155676779,-59.999516607781054,Breathing,
609.4362870805379,-59.99951885052751,Breathing,
610.8416518100154,-59.999521082917234,Breathing,
612.2502573212847,-59.99952330499798,Breathing,
613.6621110876148,-59.99952551681723,Breathing,
615.0772205995053,-59.99952771842225,Breathing,
616.4955933647315,-59.99952990986013,Breathing,
617.9172369083792,-59.999532091177684,Breathing,
619.3421587728899,-59.99953426242156,Breathing,
620.770366518095,-59.99953642363816,Breathing,
622.2018677212619,-59.9995385748737,Breathing,
623.6366699771291,-59.99954071617415,Breathing,
625.0747808979487,-59.999542847585296,Breathing,
626.5162081135286,-59.99954496915271,Breathing,
627.9609592712686,-59.99954708092173,Breathing,
629.4090420362058,-59.99954918293752,Breathing,
630.8604640910509,-59.99955127524501,Breathing,
632.3152331362328,-59.99955335788894,Breathing,
633.7733568899356,-59.99955543091383,Breathing,
635.2348430881442,-59.99955749436401,Breathing,
636.6996994846799,-59.999559548283585,Breathing,
638.167933851247,-59.999561592716475,Breathing,
639.6395539774695,-59.999563627706394,Breathing,
641.1145676709345,-59.999565653296855,Breathing,
642.5929827572353,-59.999567669531174,Breathing,
644.0748070800082,-59.99956967645244,Breathing,
645.56004850098,-59.99957167410359,Breathing,
647.0487149000038,-59.99957366252734,Breathing,
648.5408141751067,-59.999575641766185,Breathing,
650.0363542425255,-59.99957761186248,Breathing,
651.5353430367551,-59.99957957285833,Breathing,
653.037788510585,-59.99958152479568,Breathing,
654.5436986351442,-59.99958346771627,Breathing,
656.0530813999451,-59.99958540166165,Breathing,
657.5659448129211,-59.999587326673165,Breathing,
659.082296900475,-59.99958924279201,Breathing,
660.6021457075154,-59.999591150059146,Breathing,
662.1254992975058,-59.99959304851536,Breathing,
663.6523657525008,-59.99959493820127,Breathing,
665.1827531731954,-59.99959681915727,Breathing,
666.7166696789619,-59.9995986914236,Breathing,
668.254123407899,-59.99960055504032,Breathing,
669.7951225168695,-59.99960241004726,Breathing,
671.3396751815461,-59.99960425648411,Breathing,
672.8877895964567,-59.99960609439037,Breathing,
674.4394739750234,-59.99960792380535,Breathing,
675.9947365496108,-59.99960974476817,Breathing,
677.5535855715649,-59.99961155731779,Breathing,
679.1160293112621,-59.99961336149298,Breathing,
680.6820760581476,-59.999615157332336,Breathing,
682.2517341207848,-59.99961694487426,Breathing,
683.8250118268948,-59.99961872415702,Breathing,
685.4019175234022,-59.999620495218636,Breathing,
686.982459576482,-59.999622258097034,Breathing,
688.566646371599,-59.99962401282991,Breathing,
690.1544863135573,-59.9996257594548,Breathing,
691.74598782654,-59.999627498009076,Breathing,
693.3411593541596,-59.99962922852994,Breathing,
694.940009359496,-59.9996309510544,Breathing,
696.5425463251486,-59.999632665619316,Breathing,
698.1487787532744,-59.99963437226138,Breathing,
699.7587151656397,-59.99963607101709,Breathing,
701.3723641036596,-59.999637761922806,Breathing,
702.9897341284459,-59.9996394450147,Breathing,
704.6108338208544,-59.99964112032879,Breathing,
706.2356717815259,-59.99964278790092,Breathing,
707.8642566309368,-59.99964444776677,Breathing,
709.4965970094398,-59.99964609996185,Breathing,
711.1327015773151,-59.99964774452154,Breathing,
712.7725790148105,-59.99964938148101,Breathing,
714.4162380221937,-59.99965101087529,Breathing,
716.0636873197931,-59.99965263273925,Breathing,
717.714935648046,-59.9996542471076,Breathing,
719.3699917675476,-59.9996558540149,Breathing,
721.0288644590921,-59.999657453495516,Breathing,
722.6915625237253,-59.999659045583684,Breathing,
724.3580947827852,-59.999660630313485,Breathing,
